Python1,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,total_amount
FMR312103601,2025-03-11,789103,Vijay Stores,Vadodara,25891601,AM Tea 500,beverages,97,2025-03-12,2025-03-12,97,1,1,1,21825
FMR312201601,2025-03-11,789201,Rel Fresh,"New Jersey, US",25891601,AM Tea 500,beverages,117,2025-03-12,2025-03-13,117,1,0,0,61404.99300000001
FMR314121601,2025-03-11,789121,Coolblue,Ahmedabad,25891601,AM Tea 500,beverages,130,2025-03-14,2025-03-15,130,1,0,0,29250
FMR314422601,2025-03-11,789422,Lotus Mart,Vadodara,25891601,AM Tea 500,beverages,181,2025-03-14,2025-03-15,181,1,0,0,40725
FMR313220601,2025-03-11,789220,ShopRite,"New Jersey, US",25891601,AM Tea 500,beverages,72,2025-03-13,2025-03-13,72,1,1,1,37787.688
FMR312321601,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891601,AM Tea 500,beverages,190,2025-03-12,2025-03-12,190,1,1,1,42750
FMR314421601,2025-03-11,789421,Lotus Mart,Ahmedabad,25891601,AM Tea 500,beverages,171,2025-03-14,2025-03-17,162,0,0,0,38475
FMR312102601,2025-03-11,789102,Vijay Stores,Ahmedabad,25891601,AM Tea 500,beverages,157,2025-03-12,2025-03-13,157,1,0,0,35325
FMR312203601,2025-03-11,789203,Rel Fresh,Vadodara,25891601,AM Tea 500,beverages,116,2025-03-12,2025-03-12,116,1,1,1,26100
FMR314203603,2025-03-11,789203,Rel Fresh,Vadodara,25891601,AM Tea 500,beverages,54,2025-03-14,2025-03-14,54,1,1,1,12150
FMR313420601,2025-03-11,789420,Lidl,"New Jersey, US",25891601,AM Tea 500,beverages,102,2025-03-13,2025-03-14,102,1,0,0,53532.558000000005
FMR314103603,2025-03-11,789103,Vijay Stores,Vadodara,25891402,AM Curd 100,Dairy,383,2025-03-14,2025-03-14,383,1,1,1,7660
FMR313501402,2025-03-11,789501,Best Market,"New Jersey, US",25891402,AM Curd 100,Dairy,365,2025-03-13,2025-03-12,365,1,1,1,63854.19500000001
FMR312402502,2025-03-11,789402,Propel Mart,Ahmedabad,25891402,AM Curd 100,Dairy,289,2025-03-12,2025-03-12,289,1,1,1,5780
FMR314420402,2025-03-11,789420,Lidl,"New Jersey, US",25891402,AM Curd 100,Dairy,357,2025-03-14,2025-03-16,357,1,0,0,62454.651000000005
FMR314320402,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891402,AM Curd 100,Dairy,260,2025-03-14,2025-03-17,247,0,0,0,45485.18
FMR314303402,2025-03-11,789303,Expression Stores,Vadodara,25891402,AM Curd 100,Dairy,276,2025-03-14,2025-03-14,276,1,1,1,5520
FMR313720501,2025-03-11,789720,Colonial Farms,"New Jersey, US",25891402,AM Curd 100,Dairy,344,2025-03-13,2025-03-13,327,0,1,0,60180.39200000001
FMR313422402,2025-03-11,789422,Lotus Mart,Vadodara,25891402,AM Curd 100,Dairy,276,2025-03-13,2025-03-16,276,1,0,0,5520
FMR312203601,2025-03-11,789203,Rel Fresh,Vadodara,25891402,AM Curd 100,Dairy,436,2025-03-12,2025-03-12,436,1,1,1,8720
FMR314403502,2025-03-11,789403,Propel Mart,Vadodara,25891402,AM Curd 100,Dairy,380,2025-03-14,2025-03-14,380,1,1,1,7600
FMR312521402,2025-03-11,789521,Acclaimed Stores,Ahmedabad,25891402,AM Curd 100,Dairy,463,2025-03-12,2025-03-13,463,1,0,0,9260
FMR314521402,2025-03-11,789521,Acclaimed Stores,Ahmedabad,25891402,AM Curd 100,Dairy,455,2025-03-14,2025-03-13,455,1,1,1,9100
FMR312321601,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891402,AM Curd 100,Dairy,262,2025-03-12,2025-03-12,262,1,1,1,5240
FMR312201603,2025-03-11,789201,Rel Fresh,"New Jersey, US",25891402,AM Curd 100,Dairy,493,2025-03-12,2025-03-12,493,1,1,1,86246.899
FMR312101402,2025-03-11,789101,Costco Wholesale,"New Jersey, US",25891402,AM Curd 100,Dairy,317,2025-03-12,2025-03-12,317,1,1,1,55456.931000000004
FMR313122402,2025-03-11,789122,Coolblue,Vadodara,25891402,AM Curd 100,Dairy,258,2025-03-13,2025-03-16,258,1,0,0,5160
FMR312221503,2025-03-11,789221,Atlas Stores,Ahmedabad,25891402,AM Curd 100,Dairy,401,2025-03-12,2025-03-12,321,0,1,0,8020
FMR312122201,2025-03-11,789122,Coolblue,Vadodara,25891201,AM Butter 100,Dairy,226,2025-03-12,2025-03-12,215,0,1,0,13560
FMR313301201,2025-03-11,789301,Foodtown,"New Jersey, US",25891201,AM Butter 100,Dairy,176,2025-03-13,2025-03-14,176,1,0,0,30789.968
FMR312401201,2025-03-11,789401,Wegmans,"New Jersey, US",25891201,AM Butter 100,Dairy,306,2025-03-12,2025-03-14,291,0,0,0,53532.558000000005
FMR313401503,2025-03-11,789401,Wegmans,"New Jersey, US",25891201,AM Butter 100,Dairy,393,2025-03-13,2025-03-13,393,1,1,1,68752.599
FMR314320602,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891201,AM Butter 100,Dairy,160,2025-03-14,2025-03-14,160,1,1,1,27990.88
FMR313202303,2025-03-11,789202,Rel Fresh,Ahmedabad,25891201,AM Butter 100,Dairy,166,2025-03-13,2025-03-13,166,1,1,1,9960
FMR313321603,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891201,AM Butter 100,Dairy,303,2025-03-13,2025-03-13,303,1,1,1,18180
FMR313421201,2025-03-11,789421,Lotus Mart,Ahmedabad,25891201,AM Butter 100,Dairy,175,2025-03-13,2025-03-12,166,0,1,0,10500
FMR313902201,2025-03-11,789902,Elite Mart,Ahmedabad,25891201,AM Butter 100,Dairy,172,2025-03-13,2025-03-14,172,1,0,0,10320
FMR314902601,2025-03-11,789902,Elite Mart,Ahmedabad,25891201,AM Butter 100,Dairy,412,2025-03-14,2025-03-14,412,1,1,1,24720
FMR312721403,2025-03-11,789721,Logic Stores,Ahmedabad,25891201,AM Butter 100,Dairy,148,2025-03-12,2025-03-12,148,1,1,1,8880
FMR312403201,2025-03-11,789403,Propel Mart,Vadodara,25891201,AM Butter 100,Dairy,383,2025-03-12,2025-03-12,383,1,1,1,22980
FMR313103501,2025-03-11,789103,Vijay Stores,Vadodara,25891201,AM Butter 100,Dairy,264,2025-03-13,2025-03-13,251,0,1,0,15840
FMR314422403,2025-03-11,789422,Lotus Mart,Vadodara,25891201,AM Butter 100,Dairy,296,2025-03-14,2025-03-17,296,1,0,0,17760
FMR312503602,2025-03-11,789503,Viveks Stores,Vadodara,25891201,AM Butter 100,Dairy,295,2025-03-12,2025-03-12,295,1,1,1,17700
FMR312220203,2025-03-11,789220,ShopRite,"New Jersey, US",25891201,AM Butter 100,Dairy,417,2025-03-12,2025-03-12,417,1,1,1,72951.231
FMR312221201,2025-03-11,789221,Atlas Stores,Ahmedabad,25891201,AM Butter 100,Dairy,295,2025-03-12,2025-03-15,295,1,0,0,17700
FMR312720503,2025-03-11,789720,Colonial Farms,"New Jersey, US",25891201,AM Butter 100,Dairy,115,2025-03-12,2025-03-12,115,1,1,1,20118.445
FMR314702501,2025-03-11,789702,Sorefoz Mart,Ahmedabad,25891201,AM Butter 100,Dairy,357,2025-03-14,2025-03-14,357,1,1,1,21420
FMR312522201,2025-03-11,789522,Acclaimed Stores,Vadodara,25891201,AM Butter 100,Dairy,126,2025-03-12,2025-03-14,126,1,0,0,7560
FMR313522203,2025-03-11,789522,Acclaimed Stores,Vadodara,25891201,AM Butter 100,Dairy,403,2025-03-13,2025-03-15,403,1,0,0,24180
FMR314520201,2025-03-11,789520,Fairway Market,"New Jersey, US",25891201,AM Butter 100,Dairy,322,2025-03-14,2025-03-17,258,0,0,0,56331.646
FMR312703501,2025-03-11,789703,Sorefoz Mart,Vadodara,25891501,AM Biscuits 750,Food,154,2025-03-12,2025-03-12,154,1,1,1,46200
FMR312501502,2025-03-11,789501,Best Market,"New Jersey, US",25891501,AM Biscuits 750,Food,157,2025-03-12,2025-03-12,157,1,1,1,123597.2295
FMR312721501,2025-03-11,789721,Logic Stores,Ahmedabad,25891501,AM Biscuits 750,Food,102,2025-03-12,2025-03-14,102,1,0,0,30600
FMR314721501,2025-03-11,789721,Logic Stores,Ahmedabad,25891501,AM Biscuits 750,Food,246,2025-03-14,2025-03-14,246,1,1,1,73800
FMR313702501,2025-03-11,789702,Sorefoz Mart,Ahmedabad,25891501,AM Biscuits 750,Food,111,2025-03-13,2025-03-13,100,0,1,0,33300
FMR314702501,2025-03-11,789702,Sorefoz Mart,Ahmedabad,25891501,AM Biscuits 750,Food,228,2025-03-14,2025-03-14,217,0,1,0,68400
FMR314601501,2025-03-11,789601,Price Rite,"New Jersey, US",25891501,AM Biscuits 750,Food,237,2025-03-14,2025-03-14,237,1,1,1,186576.7095
FMR314203603,2025-03-11,789203,Rel Fresh,Vadodara,25891501,AM Biscuits 750,Food,181,2025-03-14,2025-03-14,181,1,1,1,54300
FMR314522503,2025-03-11,789522,Acclaimed Stores,Vadodara,25891501,AM Biscuits 750,Food,102,2025-03-14,2025-03-17,102,1,0,0,30600
FMR312603501,2025-03-11,789603,Info Stores,Vadodara,25891501,AM Biscuits 750,Food,131,2025-03-12,2025-03-12,131,1,1,1,39300
FMR313603501,2025-03-11,789603,Info Stores,Vadodara,25891501,AM Biscuits 750,Food,185,2025-03-13,2025-03-12,148,0,1,0,55500
FMR312401503,2025-03-11,789401,Wegmans,"New Jersey, US",25891501,AM Biscuits 750,Food,191,2025-03-12,2025-03-12,191,1,1,1,150363.5085
FMR312201603,2025-03-11,789201,Rel Fresh,"New Jersey, US",25891501,AM Biscuits 750,Food,155,2025-03-12,2025-03-12,147,0,1,0,122022.74250000001
FMR312420501,2025-03-11,789420,Lidl,"New Jersey, US",25891501,AM Biscuits 750,Food,129,2025-03-12,2025-03-15,116,0,0,0,101554.4115
FMR313122501,2025-03-11,789122,Coolblue,Vadodara,25891501,AM Biscuits 750,Food,193,2025-03-13,2025-03-13,193,1,1,1,57900
FMR314101503,2025-03-11,789101,Costco Wholesale,"New Jersey, US",25891501,AM Biscuits 750,Food,249,2025-03-14,2025-03-14,249,1,1,1,196023.63150000002
FMR313103501,2025-03-11,789103,Vijay Stores,Vadodara,25891501,AM Biscuits 750,Food,136,2025-03-13,2025-03-13,129,0,1,0,40800
FMR313720501,2025-03-11,789720,Colonial Farms,"New Jersey, US",25891501,AM Biscuits 750,Food,109,2025-03-13,2025-03-13,109,1,1,1,85809.5415
FMR314720502,2025-03-11,789720,Colonial Farms,"New Jersey, US",25891501,AM Biscuits 750,Food,116,2025-03-14,2025-03-14,116,1,1,1,91320.246
FMR313622602,2025-03-11,789622,Expert Mart,Vadodara,25891501,AM Biscuits 750,Food,159,2025-03-13,2025-03-13,159,1,1,1,47700
FMR314301501,2025-03-11,789301,Foodtown,"New Jersey, US",25891501,AM Biscuits 750,Food,188,2025-03-14,2025-03-15,188,1,0,0,148001.77800000002
FMR312503602,2025-03-11,789503,Viveks Stores,Vadodara,25891602,AM Tea 250,beverages,67,2025-03-12,2025-03-12,67,1,1,1,7504
FMR312202602,2025-03-11,789202,Rel Fresh,Ahmedabad,25891602,AM Tea 250,beverages,144,2025-03-12,2025-03-12,115,0,1,0,16128
FMR313102602,2025-03-11,789102,Vijay Stores,Ahmedabad,25891602,AM Tea 250,beverages,125,2025-03-13,2025-03-13,125,1,1,1,14000
FMR313621602,2025-03-11,789621,Expert Mart,Ahmedabad,25891602,AM Tea 250,beverages,174,2025-03-13,2025-03-13,139,0,1,0,19488
FMR313521602,2025-03-11,789521,Acclaimed Stores,Ahmedabad,25891602,AM Tea 250,beverages,124,2025-03-13,2025-03-15,112,0,0,0,13888
FMR313703602,2025-03-11,789703,Sorefoz Mart,Vadodara,25891602,AM Tea 250,beverages,146,2025-03-13,2025-03-13,139,0,1,0,16352
FMR313321603,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891602,AM Tea 250,beverages,165,2025-03-13,2025-03-13,165,1,1,1,18480
FMR312103602,2025-03-11,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,192,2025-03-12,2025-03-11,154,0,1,0,21504
FMR313221602,2025-03-11,789221,Atlas Stores,Ahmedabad,25891602,AM Tea 250,beverages,141,2025-03-13,2025-03-13,141,1,1,1,15792
FMR313903602,2025-03-11,789903,Elite Mart,Vadodara,25891602,AM Tea 250,beverages,77,2025-03-13,2025-03-13,69,0,1,0,8624
FMR314320602,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891602,AM Tea 250,beverages,190,2025-03-14,2025-03-14,190,1,1,1,49858.755000000005
FMR313121602,2025-03-11,789121,Coolblue,Ahmedabad,25891602,AM Tea 250,beverages,200,2025-03-13,2025-03-13,200,1,1,1,22400
FMR313622602,2025-03-11,789622,Expert Mart,Vadodara,25891602,AM Tea 250,beverages,128,2025-03-13,2025-03-13,128,1,1,1,14336
FMR312721602,2025-03-11,789721,Logic Stores,Ahmedabad,25891602,AM Tea 250,beverages,118,2025-03-12,2025-03-13,118,1,0,0,13216
FMR313721603,2025-03-11,789721,Logic Stores,Ahmedabad,25891602,AM Tea 250,beverages,89,2025-03-13,2025-03-13,89,1,1,1,9968
FMR313422602,2025-03-11,789422,Lotus Mart,Vadodara,25891602,AM Tea 250,beverages,165,2025-03-13,2025-03-14,165,1,0,0,18480
FMR312303403,2025-03-11,789303,Expression Stores,Vadodara,25891101,AM Milk 500,Dairy,344,2025-03-12,2025-03-12,344,1,1,1,43000
FMR313703101,2025-03-11,789703,Sorefoz Mart,Vadodara,25891101,AM Milk 500,Dairy,376,2025-03-13,2025-03-14,376,1,0,0,47000
FMR313321603,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891101,AM Milk 500,Dairy,498,2025-03-13,2025-03-13,448,0,1,0,62250
FMR313121101,2025-03-11,789121,Coolblue,Ahmedabad,25891101,AM Milk 500,Dairy,492,2025-03-13,2025-03-15,492,1,0,0,61500
FMR314121101,2025-03-11,789121,Coolblue,Ahmedabad,25891101,AM Milk 500,Dairy,486,2025-03-14,2025-03-17,486,1,0,0,60750
FMR312903503,2025-03-11,789903,Elite Mart,Vadodara,25891101,AM Milk 500,Dairy,500,2025-03-12,2025-03-13,475,0,0,0,62500
FMR314320602,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891101,AM Milk 500,Dairy,391,2025-03-14,2025-03-14,352,0,1,0,136805.426
FMR312122201,2025-03-11,789122,Coolblue,Vadodara,25891101,AM Milk 500,Dairy,468,2025-03-12,2025-03-12,421,0,1,0,58500
FMR313401503,2025-03-11,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,323,2025-03-13,2025-03-13,323,1,1,1,113013.17800000001
FMR312301603,2025-03-11,789301,Foodtown,"New Jersey, US",25891101,AM Milk 500,Dairy,399,2025-03-12,2025-03-12,399,1,1,1,139604.514
FMR313520101,2025-03-11,789520,Fairway Market,"New Jersey, US",25891101,AM Milk 500,Dairy,314,2025-03-13,2025-03-16,298,0,0,0,109864.20400000001
FMR313422402,2025-03-11,789422,Lotus Mart,Vadodara,25891101,AM Milk 500,Dairy,500,2025-03-13,2025-03-16,500,1,0,0,62500
FMR314402401,2025-03-11,789402,Propel Mart,Ahmedabad,25891401,AM Curd 250,Dairy,315,2025-03-14,2025-03-14,315,1,1,1,15750
FMR313621401,2025-03-11,789621,Expert Mart,Ahmedabad,25891401,AM Curd 250,Dairy,354,2025-03-13,2025-03-14,354,1,0,0,17700
FMR312622603,2025-03-11,789622,Expert Mart,Vadodara,25891401,AM Curd 250,Dairy,369,2025-03-12,2025-03-12,369,1,1,1,18450
FMR314503401,2025-03-11,789503,Viveks Stores,Vadodara,25891401,AM Curd 250,Dairy,210,2025-03-14,2025-03-17,210,1,0,0,10500
FMR313202401,2025-03-11,789202,Rel Fresh,Ahmedabad,25891401,AM Curd 250,Dairy,376,2025-03-13,2025-03-12,376,1,1,1,18800
FMR313320603,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891401,AM Curd 250,Dairy,268,2025-03-13,2025-03-13,268,1,1,1,58605.905
FMR313703602,2025-03-11,789703,Sorefoz Mart,Vadodara,25891401,AM Curd 250,Dairy,318,2025-03-13,2025-03-13,318,1,1,1,15900
FMR314522503,2025-03-11,789522,Acclaimed Stores,Vadodara,25891401,AM Curd 250,Dairy,251,2025-03-14,2025-03-17,251,1,0,0,12550
FMR314422601,2025-03-11,789422,Lotus Mart,Vadodara,25891401,AM Curd 250,Dairy,472,2025-03-14,2025-03-15,448,0,0,0,23600
FMR312122503,2025-03-11,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,488,2025-03-12,2025-03-14,439,0,0,0,24400
FMR313122401,2025-03-11,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,446,2025-03-13,2025-03-14,357,0,0,0,22300
FMR312421401,2025-03-11,789421,Lotus Mart,Ahmedabad,25891401,AM Curd 250,Dairy,311,2025-03-12,2025-03-11,311,1,1,1,15550
FMR312420503,2025-03-11,789420,Lidl,"New Jersey, US",25891401,AM Curd 250,Dairy,479,2025-03-12,2025-03-13,479,1,0,0,104747.12125000001
FMR314101503,2025-03-11,789101,Costco Wholesale,"New Jersey, US",25891401,AM Curd 250,Dairy,222,2025-03-14,2025-03-14,222,1,1,1,48546.6825
FMR313521602,2025-03-11,789521,Acclaimed Stores,Ahmedabad,25891401,AM Curd 250,Dairy,371,2025-03-13,2025-03-15,352,0,0,0,18550
FMR313221602,2025-03-11,789221,Atlas Stores,Ahmedabad,25891401,AM Curd 250,Dairy,466,2025-03-13,2025-03-13,466,1,1,1,23300
FMR314403401,2025-03-11,789403,Propel Mart,Vadodara,25891401,AM Curd 250,Dairy,443,2025-03-14,2025-03-16,443,1,0,0,22150
FMR313520603,2025-03-11,789520,Fairway Market,"New Jersey, US",25891603,AM Tea 100,beverages,111,2025-03-13,2025-03-14,105,0,0,0,9709.336500000001
FMR314501603,2025-03-11,789501,Best Market,"New Jersey, US",25891603,AM Tea 100,beverages,162,2025-03-14,2025-03-14,162,1,1,1,14170.383000000002
FMR313603603,2025-03-11,789603,Info Stores,Vadodara,25891603,AM Tea 100,beverages,140,2025-03-13,2025-03-16,140,1,0,0,6300
FMR312320603,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891603,AM Tea 100,beverages,75,2025-03-12,2025-03-12,71,0,1,0,6560.3625
FMR313320603,2025-03-11,789320,Whole Foods Market,"New Jersey, US",25891603,AM Tea 100,beverages,128,2025-03-13,2025-03-13,128,1,1,1,11196.352
FMR313221603,2025-03-11,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,58,2025-03-13,2025-03-14,55,0,0,0,2610
FMR313101603,2025-03-11,789101,Costco Wholesale,"New Jersey, US",25891603,AM Tea 100,beverages,187,2025-03-13,2025-03-13,187,1,1,1,16357.170500000002
FMR314101603,2025-03-11,789101,Costco Wholesale,"New Jersey, US",25891603,AM Tea 100,beverages,111,2025-03-14,2025-03-16,111,1,0,0,9709.336500000001
FMR312420603,2025-03-11,789420,Lidl,"New Jersey, US",25891603,AM Tea 100,beverages,71,2025-03-12,2025-03-14,57,0,0,0,6210.476500000001
FMR312121603,2025-03-11,789121,Coolblue,Ahmedabad,25891603,AM Tea 100,beverages,120,2025-03-12,2025-03-11,120,1,1,1,5400
FMR313521603,2025-03-11,789521,Acclaimed Stores,Ahmedabad,25891603,AM Tea 100,beverages,77,2025-03-13,2025-03-14,77,1,0,0,3465
FMR312622603,2025-03-11,789622,Expert Mart,Vadodara,25891603,AM Tea 100,beverages,156,2025-03-12,2025-03-12,156,1,1,1,7020
FMR313503603,2025-03-11,789503,Viveks Stores,Vadodara,25891603,AM Tea 100,beverages,135,2025-03-13,2025-03-13,135,1,1,1,6075
FMR312903603,2025-03-11,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,86,2025-03-12,2025-03-12,69,0,1,0,3870
FMR313902603,2025-03-11,789902,Elite Mart,Ahmedabad,25891603,AM Tea 100,beverages,193,2025-03-13,2025-03-13,193,1,1,1,8685
FMR312301603,2025-03-11,789301,Foodtown,"New Jersey, US",25891603,AM Tea 100,beverages,95,2025-03-12,2025-03-12,85,0,1,0,8309.792500000001
FMR312702603,2025-03-11,789702,Sorefoz Mart,Ahmedabad,25891603,AM Tea 100,beverages,166,2025-03-12,2025-03-12,133,0,1,0,7470
FMR314203603,2025-03-11,789203,Rel Fresh,Vadodara,25891603,AM Tea 100,beverages,115,2025-03-14,2025-03-14,109,0,1,0,5175
FMR312601603,2025-03-11,789601,Price Rite,"New Jersey, US",25891603,AM Tea 100,beverages,121,2025-03-12,2025-03-12,115,0,1,0,10584.051500000001
FMR314601603,2025-03-11,789601,Price Rite,"New Jersey, US",25891603,AM Tea 100,beverages,91,2025-03-14,2025-03-16,82,0,0,0,7959.906500000001
FMR312321603,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,58,2025-03-12,2025-03-13,58,1,0,0,2610
FMR313321603,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,54,2025-03-13,2025-03-13,54,1,1,1,2430
FMR314103603,2025-03-11,789103,Vijay Stores,Vadodara,25891603,AM Tea 100,beverages,162,2025-03-14,2025-03-14,146,0,1,0,7290
FMR312201603,2025-03-11,789201,Rel Fresh,"New Jersey, US",25891603,AM Tea 100,beverages,152,2025-03-12,2025-03-12,152,1,1,1,13295.668000000001
FMR314201603,2025-03-11,789201,Rel Fresh,"New Jersey, US",25891603,AM Tea 100,beverages,112,2025-03-14,2025-03-16,112,1,0,0,9796.808
FMR313721603,2025-03-11,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,182,2025-03-13,2025-03-13,182,1,1,1,8190
FMR312501502,2025-03-11,789501,Best Market,"New Jersey, US",25891202,AM Butter 250,Dairy,128,2025-03-12,2025-03-12,102,0,1,0,44785.408
FMR313501503,2025-03-11,789501,Best Market,"New Jersey, US",25891202,AM Butter 250,Dairy,440,2025-03-13,2025-03-13,440,1,1,1,153949.84
FMR313622202,2025-03-11,789622,Expert Mart,Vadodara,25891202,AM Butter 250,Dairy,121,2025-03-13,2025-03-16,121,1,0,0,18150
FMR313122203,2025-03-11,789122,Coolblue,Vadodara,25891202,AM Butter 250,Dairy,327,2025-03-13,2025-03-15,311,0,0,0,49050
FMR313902603,2025-03-11,789902,Elite Mart,Ahmedabad,25891202,AM Butter 250,Dairy,350,2025-03-13,2025-03-13,350,1,1,1,52500
FMR314902601,2025-03-11,789902,Elite Mart,Ahmedabad,25891202,AM Butter 250,Dairy,258,2025-03-14,2025-03-14,258,1,1,1,38700
FMR313420202,2025-03-11,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,137,2025-03-13,2025-03-16,110,0,0,0,47934.382000000005
FMR314420202,2025-03-11,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,196,2025-03-14,2025-03-17,196,1,0,0,68577.656
FMR313301502,2025-03-11,789301,Foodtown,"New Jersey, US",25891202,AM Butter 250,Dairy,254,2025-03-13,2025-03-13,203,0,1,0,88871.04400000001
FMR314703601,2025-03-11,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,247,2025-03-14,2025-03-14,247,1,1,1,37050
FMR314422601,2025-03-11,789422,Lotus Mart,Vadodara,25891202,AM Butter 250,Dairy,231,2025-03-14,2025-03-15,231,1,0,0,34650
FMR313721603,2025-03-11,789721,Logic Stores,Ahmedabad,25891202,AM Butter 250,Dairy,223,2025-03-13,2025-03-13,223,1,1,1,33450
FMR313601601,2025-03-11,789601,Price Rite,"New Jersey, US",25891202,AM Butter 250,Dairy,364,2025-03-13,2025-03-13,346,0,1,0,127358.50400000002
FMR313603503,2025-03-11,789603,Info Stores,Vadodara,25891202,AM Butter 250,Dairy,358,2025-03-13,2025-03-13,322,0,1,0,53700
FMR313201202,2025-03-11,789201,Rel Fresh,"New Jersey, US",25891202,AM Butter 250,Dairy,368,2025-03-13,2025-03-13,368,1,1,1,128758.04800000001
FMR312521202,2025-03-11,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,129,2025-03-12,2025-03-14,129,1,0,0,19350
FMR314321202,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891202,AM Butter 250,Dairy,456,2025-03-14,2025-03-15,456,1,0,0,68400
FMR312422303,2025-03-11,789422,Lotus Mart,Vadodara,25891303,AM Ghee 100,Dairy,46,2025-03-12,2025-03-12,46,1,1,1,4140
FMR314103603,2025-03-11,789103,Vijay Stores,Vadodara,25891303,AM Ghee 100,Dairy,29,2025-03-14,2025-03-14,23,0,1,0,2610
FMR314301502,2025-03-11,789301,Foodtown,"New Jersey, US",25891303,AM Ghee 100,Dairy,88,2025-03-14,2025-03-14,79,0,1,0,23092.476000000002
FMR314321503,2025-03-11,789321,Chiptec Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,33,2025-03-14,2025-03-14,33,1,1,1,2970
FMR312102303,2025-03-11,789102,Vijay Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,73,2025-03-12,2025-03-12,73,1,1,1,6570
FMR313303303,2025-03-11,789303,Expression Stores,Vadodara,25891303,AM Ghee 100,Dairy,62,2025-03-13,2025-03-13,62,1,1,1,5580
FMR314303402,2025-03-11,789303,Expression Stores,Vadodara,25891303,AM Ghee 100,Dairy,33,2025-03-14,2025-03-14,33,1,1,1,2970
FMR312420503,2025-03-11,789420,Lidl,"New Jersey, US",25891303,AM Ghee 100,Dairy,93,2025-03-12,2025-03-13,93,1,0,0,24404.548500000004
FMR312122303,2025-03-11,789122,Coolblue,Vadodara,25891303,AM Ghee 100,Dairy,31,2025-03-12,2025-03-15,31,1,0,0,2790
FMR314501603,2025-03-11,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,34,2025-03-14,2025-03-14,34,1,1,1,8922.093
FMR313202303,2025-03-11,789202,Rel Fresh,Ahmedabad,25891303,AM Ghee 100,Dairy,35,2025-03-13,2025-03-13,35,1,1,1,3150
FMR312403303,2025-03-11,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,45,2025-03-12,2025-03-13,45,1,0,0,4050
FMR313403303,2025-03-11,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,78,2025-03-13,2025-03-13,78,1,1,1,7020
FMR312902303,2025-03-11,789902,Elite Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,30,2025-03-12,2025-03-12,30,1,1,1,2700
